instance_id	question_start	level-2	level-3	question	answer	sent_q
The_Hobbit_EN_batch_03_item_08	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that he was as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer	He comes into. many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.	sent1
The_Hobbit_EN_batch_03_item_08	Despite what	Comparison.Concession	ARG2-AS-DENIER	Despite what is his part in the story of Bilbo's great adventure only a small one	He was as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer.	sent2
The_Hobbit_EN_batch_03_item_08	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ his part in the story of Bilbo's great adventure being only a small one, though important, as you will see, if we ever get to the end of it	He was as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer.	sent2
The_Hobbit_EN_batch_03_item_08	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ He was as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer	He comes into. many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.	sent1
The_Hobbit_EN_batch_03_item_08	While what	Temporal.Synchronous	Temporal.Synchronous	While what was he as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer	He comes into. many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.	sent1
The_Hobbit_EN_batch_03_item_08	In what manner	Expansion.Manner	ARG1-AS-MANNER	In what manner does He come into. many tales	He was as noble and as fair in face as an elf-lord, as strong as a warrior, as wise as a wizard, as venerable as a king of dwarves, and as kind as summer.	sent2
Hitchhikers_Guide_to_the_Galaxy_EN_batch_03_item_09	What provides more detail on	Expansion.Level-of-detail	ARG1-AS-DETAIL	What provides more detail on the fact that Zaphod loved effect: it was what he was best at	They slashed sheets of water hissing into the air, carved deep gashes into the sea which swayed crazily and sank back foaming into the boat's wake as it careered across the bay.	sent2
The_Hobbit_EN_batch_03_item_09	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ his part in the story	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent1
The_Hobbit_EN_batch_03_item_09	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on the fact that his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent1
The_Hobbit_EN_batch_03_item_09	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with _ Bilbo's great adventure	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent1
The_Hobbit_EN_batch_03_item_09	In what case	Contingency.Condition	ARG1-AS-COND	In what case was his house perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all	many tales, but his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.	sent2
The_Hobbit_EN_batch_03_item_09	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ his part in the story of Bilbo's great adventure	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent1
The_Hobbit_EN_batch_03_item_09	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ his part in the story of Bilbo's great adventure is only a small one, though important	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent1
The_Hobbit_EN_batch_03_item_09	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent1
The_Hobbit_EN_batch_03_item_09	While what	Temporal.Synchronous	Temporal.Synchronous	While what is his part in the story of Bilbo's great adventure only a small one, though important	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent1
The_Hobbit_EN_batch_03_item_09	Despite what	Comparison.Concession	ARG1-AS-DENIER	Despite what is his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent1
The_Hobbit_EN_batch_03_item_09	What provides more detail on	Expansion.Level-of-detail	ARG2-AS-DETAIL	What provides more detail on _ his part in the story of Bilbo's great adventure is only a small one, though important, as you will see, if we ever get to the end of it.	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent1
The_Hobbit_EN_batch_03_item_10	What is the reason	Contingency.Cause	RESULT	What is the reason _ evil things did not come into that valley	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent2
The_Hobbit_EN_batch_03_item_10	In addition to what	Expansion.Conjunction	Expansion.Conjunction	In addition to what was His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	Evil things did not come into that valley.	sent1
The_Hobbit_EN_batch_03_item_10	What is contrasted with	Comparison.Contrast	Comparison.Contrast	What is contrasted with the fact that his house was perfect	Evil things did not come into that valley.	sent1
Harry_Potter_and_the_Philospher_Stone_EN_batch_03_item_19	What is an example of	Expansion.Instantiation	ARG2-AS-INSTANCE	What is an example of the fact that they were bound to notice something	Shooting stars down in Kent I'll bet that was Dedalus Diggle.	sent1
The_Hobbit_EN_batch_03_item_10	What is the result of	Contingency.Cause	REASON	What is the result of _ evil things not coming into that valley	His house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all.	sent2
The_Hobbit_EN_batch_03_item_10	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon _ his house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all	Evil things did not come into that valley.	sent1
The_Hobbit_EN_batch_03_item_10	What expands upon	Expansion.Conjunction	Expansion.Conjunction	What expands upon the fact that his house was perfect, whether you liked food, or sleep, or work, or story-telling, or singing, or just sitting and thinking best, or a pleasant mixture of them all	Evil things did not come into that valley.	sent1
